zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
2059441813,2059441813,,https://photos.zillowstatic.com/fp/e586c2286e8415a00911bb0f3e1518ae-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/731-Chestnut-St-San-Francisco-CA-94133/2059441813_zpid/,"{'latitude': 37.8032, 'longitude': -122.41534}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"731 Chestnut St, San Francisco, CA 94133",731 Chestnut St,CA,San Francisco,94133,2mvency4795cc,,False,True,False,True,False,1000,,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2059441813, 'streetAddress': '731 Chestnut St', 'zipcode': '94133', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.8032, 'longitude': -122.41534, 'price': 3795.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1000.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3795.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,False,False,False,ForRent,"$3,795/mo",For Rent,False,3795.0,,,
2060381578,2060381578,,https://photos.zillowstatic.com/fp/ed10af678af80f8daca7f98cbf7e76e6-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/367-22nd-avenue-san-francisco-ca-9NLJCw/,"{'latitude': 37.780914, 'longitude': -122.481834}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"367 - 22nd Avenue, 367 22nd Ave APT 3, San Francisco, CA 94121",367 22nd Ave APT 3,CA,San Francisco,94121,4rn6bk4x794pr,,False,True,False,True,False,534,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2060381578, 'streetAddress': '367 22nd Ave APT 3', 'zipcode': '94121', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.780914, 'longitude': -122.481834, 'price': 2095.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 534.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2095.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 3'}}",False,False,False,False,False,ForRent,"$2,095/mo",For Rent,False,2095.0,,,
2059470675,2059470675,,https://photos.zillowstatic.com/fp/f6d5709a7d9a3ad7b7a5d454a37c4c64-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/90-Theresa-St-1-San-Francisco-CA-94112/2059470675_zpid/,"{'latitude': 37.72877, 'longitude': -122.434074}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"90 Theresa St #1, San Francisco, CA 94112",90 Theresa St #1,CA,San Francisco,94112,3d18ft8q140uh,,False,True,False,True,False,1180,,1.0,4.0,$,False,False,"{'homeInfo': {'zpid': 2059470675, 'streetAddress': '90 Theresa St #1', 'zipcode': '94112', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.72877, 'longitude': -122.434074, 'price': 3400.0, 'bathrooms': 1.0, 'bedrooms': 4.0, 'livingArea': 1180.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1'}}",False,False,False,False,False,ForRent,"$3,400/mo",For Rent,False,3400.0,,,
37.783485_rrc2*-rrc_122.38889,37.783485_rrc2*-rrc_122.38889,2082862636.0,https://photos.zillowstatic.com/fp/a739ec54c79946331c19db5a1d6786df-p_e.jpg,True,FOR_RENT,For Rent,/b/163-brannan-st-san-francisco-ca-9NK3yk/,"{'latitude': 37.783485, 'longitude': -122.38889}","[{'price': '$3,280+', 'beds': '0'}, {'price': '$4,720+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"163 Brannan St, San Francisco, CA",163 Brannan St   Floor 4-ID96,CA,San Francisco,94107,4qqnf5y65j0d0,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
37.77761_rrc2*-rrc_122.41934,37.77761_rrc2*-rrc_122.41934,1026420609.0,https://photos.zillowstatic.com/fp/837621d63257949471280dfc3b684367-p_e.jpg,True,FOR_RENT,200 Van Ness Avenue,/b/200-van-ness-avenue-san-francisco-ca-5d4R8N/,"{'latitude': 37.77761, 'longitude': -122.41934}","[{'price': '$2,395+', 'beds': '0'}, {'price': '$2,695+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,200 Van Ness Avenue,True,"200 Van Ness Ave, San Francisco, CA",200 Van Ness Ave  # 414,CA,San Francisco,94102,4ecbdxue7vjxe,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
37.780766_rrc2*-rrc_122.40214,37.780766_rrc2*-rrc_122.40214,1001429793.0,https://photos.zillowstatic.com/fp/a96dc23d53e41f7cd7f372404a79a735-p_e.jpg,True,FOR_RENT,For Rent,/b/855-folsom-st-san-francisco-ca-5Xj2cj/,"{'latitude': 37.780766, 'longitude': -122.40214}","[{'price': '$3,450+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': '6 days ago'}",,,True,"855 Folsom St, San Francisco, CA",855 Folsom St Apt 120,CA,San Francisco,94107,4axb41dt5f703,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2072088624,2072088624,,https://photos.zillowstatic.com/fp/1c375c6cc2c99371c7b6d26942d72d89-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/35-41-lafayette-san-francisco-ca-9pkhRF/,"{'latitude': 37.7731, 'longitude': -122.41128}",,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,,,"35-41 Lafayette, 35-41 Lafayette St #1043-51, San Francisco, CA 94103",35-41 Lafayette St #1043-51,CA,San Francisco,94103,4qbawv7tt5y27,,False,True,False,True,False,723,2023-02-03 00:00:00,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2072088624, 'streetAddress': '35-41 Lafayette St #1043-51', 'zipcode': '94103', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.7731, 'longitude': -122.41128, 'price': 3895.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 723.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3616, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3895.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1043-51'}}",False,False,False,False,False,ForRent,"$3,895/mo",For Rent,False,3895.0,,,
15076353,15076353,,https://photos.zillowstatic.com/fp/731e52da0478cf4b47ee40ba79323331-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1483-Sutter-St-UNIT-504-San-Francisco-CA-94109/15076353_zpid/,"{'latitude': 37.786716, 'longitude': -122.4242}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"1483 Sutter St UNIT 504, San Francisco, CA 94109",1483 Sutter St UNIT 504,CA,San Francisco,94109,t5j9ws7w9sbb,,False,True,False,True,False,1316,2023-03-01 00:00:00,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 15076353, 'streetAddress': '1483 Sutter St UNIT 504', 'zipcode': '94109', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.786716, 'longitude': -122.4242, 'price': 4350.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1316.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1015500, 'rentZestimate': 5299, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4350.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1146481.0, 'unit': 'Unit 504'}}",False,False,False,False,False,ForRent,"$4,350/mo",For Rent,False,4350.0,1015500,,
37.790974_rrc2*-rrc_122.41087,37.790974_rrc2*-rrc_122.41087,2082877951.0,https://photos.zillowstatic.com/fp/a16a69941f7e7aac18aae0d617fecca8-p_e.jpg,True,FOR_RENT,For Rent,/b/900-pine-st-san-francisco-ca-9NKBMJ/,"{'latitude': 37.790974, 'longitude': -122.41087}","[{'price': '$3,530+', 'beds': '0'}, {'price': '$4,510+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,,True,"900 Pine St, San Francisco, CA",900 Pine St   Floor 4-ID236,CA,San Francisco,94108,52cmk1w42h2d6,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059547190,2059547190,,https://photos.zillowstatic.com/fp/4c9af01c0dc0c5884823d6a7090d6a8a-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/755-Bush-St-305A-San-Francisco-CA-94108/2059547190_zpid/,"{'latitude': 37.789753, 'longitude': -122.409706}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"755 Bush St #305A, San Francisco, CA 94108",755 Bush St #305A,CA,San Francisco,94108,1nrtgxbvgyg52,,False,True,False,True,False,,2023-02-02 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2059547190, 'streetAddress': '755 Bush St #305A', 'zipcode': '94108', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.789753, 'longitude': -122.409706, 'price': 2895.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2895.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 305A'}}",False,False,False,False,False,ForRent,"$2,895/mo",For Rent,False,2895.0,,,
37.782898_rrc2*-rrc_122.388985,37.782898_rrc2*-rrc_122.388985,2082870887.0,https://photos.zillowstatic.com/fp/261a1398ceb12f53c30900265dad2496-p_e.jpg,True,FOR_RENT,For Rent,"/b/699-Delancey-St-San-Francisco-CA/37.782898,-122.388985_ll/","{'latitude': 37.782898, 'longitude': -122.388985}","[{'price': '$4,400+', 'beds': '1'}, {'price': '$5,520+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,,True,"699 Delancey St, San Francisco, CA",699 Delancey St   Floor 4-ID232,CA,San Francisco,94107,56hkwvpat91et,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059520525,2059520525,,https://photos.zillowstatic.com/fp/b4f2a32adff440c4aa751b18f5e45d6d-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1755-Franklin-St-APT-402-San-Francisco-CA-94109/2059520525_zpid/,"{'latitude': 37.790886, 'longitude': -122.424416}",,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,,,"1755 Franklin St APT 402, San Francisco, CA 94109",1755 Franklin St APT 402,CA,San Francisco,94109,dqe9149aw9gw,,False,True,False,True,False,750,2023-02-04 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2059520525, 'streetAddress': '1755 Franklin St APT 402', 'zipcode': '94109', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.790886, 'longitude': -122.424416, 'price': 3150.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3150.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 402'}}",False,False,False,False,False,ForRent,"$3,150/mo",For Rent,False,3150.0,,,
2066988227,2066988227,,https://photos.zillowstatic.com/fp/0d271426185041ea9fe432b5a6a34cf4-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/462-Gold-Mine-Dr-San-Francisco-CA-94131/2066988227_zpid/,"{'latitude': 37.73945, 'longitude': -122.43678}",,"{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isFresh': False}}",,,,"462 Gold Mine Dr, San Francisco, CA 94131",462 Gold Mine Dr,CA,San Francisco,94131,2b9xv4fcxsa4p,,False,True,False,True,False,625,2023-03-01 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2066988227, 'streetAddress': '462 Gold Mine Dr', 'zipcode': '94131', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.73945, 'longitude': -122.43678, 'price': 3400.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 625.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,False,False,False,ForRent,"$3,400/mo",For Rent,False,3400.0,,,
15140105,15140105,,https://photos.zillowstatic.com/fp/8f6d215a16d3931927c8b4b7750ca4cf-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/1656-Alemany-Blvd-San-Francisco-CA-94112/15140105_zpid/,"{'latitude': 37.72574, 'longitude': -122.4369}",,"{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isFresh': False}}",,,,"1656 Alemany Blvd, San Francisco, CA 94112",1656 Alemany Blvd,CA,San Francisco,94112,3dceag9gk4y7s,,False,True,False,True,False,1240,2023-02-15 00:00:00,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 15140105, 'streetAddress': '1656 Alemany Blvd', 'zipcode': '94112', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.72574, 'longitude': -122.4369, 'price': 3795.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1240.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1263000, 'rentZestimate': 3994, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3795.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 320892.0}}",False,False,False,False,False,ForRent,"$3,795/mo",For Rent,False,3795.0,1263000,,
37.77146_rrc2*-rrc_122.39454,37.77146_rrc2*-rrc_122.39454,2083111382.0,https://photos.zillowstatic.com/fp/1698aabefa187fbd164f76e4d0cfad01-p_e.jpg,True,FOR_RENT,For Rent,/b/718-long-bridge-st-san-francisco-ca-9NM9ZC/,"{'latitude': 37.77146, 'longitude': -122.39454}","[{'price': '$5,600+', 'beds': '2'}, {'price': '$10,500+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': '4 days ago'}",,,True,"718 Long Bridge St, San Francisco, CA",718 Long Bridge St Apt 801,CA,San Francisco,94158,4xtacwe4ffrmc,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
37.79032_rrc2*-rrc_122.43514,37.79032_rrc2*-rrc_122.43514,1027535572.0,https://photos.zillowstatic.com/fp/cfd97b5660a59fc01115175e5c4e017b-p_e.jpg,True,FOR_RENT,2563 Clay Street,/b/2563-clay-street-san-francisco-ca-5dFvVj/,"{'latitude': 37.79032, 'longitude': -122.43514}","[{'price': '$2,195+', 'beds': '0'}, {'price': '$4,195+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,2563 Clay Street,True,"2563 Clay St, San Francisco, CA",2563 Clay St   Apt 9,CA,San Francisco,94115,z7fhsr8sd51f,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2099069892,2099069892,,https://photos.zillowstatic.com/fp/9b3e3db65090da04906e5cc40a9e7494-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/497-Dolores-St-APT-3-San-Francisco-CA-94110/2099069892_zpid/,"{'latitude': 37.761585, 'longitude': -122.425705}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"497 Dolores St APT 3, San Francisco, CA 94110",497 Dolores St APT 3,CA,San Francisco,94110,373e1p5xdbdvu,,False,True,False,True,False,900,,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2099069892, 'streetAddress': '497 Dolores St APT 3', 'zipcode': '94110', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.761585, 'longitude': -122.425705, 'price': 3150.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3596, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3150.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 3'}}",False,False,False,False,False,ForRent,"$3,150/mo",For Rent,False,3150.0,,,
80732388,80732388,,https://photos.zillowstatic.com/fp/641202eb3feaa1dffaff1e87c71ab5c3-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/1328-mission-street-condominiums-san-francisco-ca-5YnSRX/,"{'latitude': 37.776134, 'longitude': -122.41533}",,"{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isFresh': False}}",,,,"1328 Mission Street #4, 1328 Mission St UNIT 1, San Francisco, CA 94103",1328 Mission St UNIT 1,CA,San Francisco,94103,38t874q84mst8,,False,True,False,True,False,1175,2023-01-26 00:00:00,1.5,1.0,$,False,False,"{'homeInfo': {'zpid': 80732388, 'streetAddress': '1328 Mission St UNIT 1', 'zipcode': '94103', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.776134, 'longitude': -122.41533, 'price': 3300.0, 'datePriceChanged': 1674720000000, 'bathrooms': 1.5, 'bedrooms': 1.0, 'livingArea': 1175.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 470700, 'rentZestimate': 4864, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3300.0, 'priceChange': 650, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 343716.0, 'unit': 'Unit 1'}}",False,False,False,False,False,ForRent,"$3,300/mo",For Rent,False,3300.0,470700,,
2071745267,2071745267,,https://photos.zillowstatic.com/fp/4ab9d69f1014bbf54803b0eece2f8d48-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/185-Berry-St-FLOOR-5-ID325-San-Francisco-CA-94107/2071745267_zpid/,"{'latitude': 37.776325, 'longitude': -122.39179}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"185 Berry St FLOOR 5-ID325, San Francisco, CA 94107",185 Berry St FLOOR 5-ID325,CA,San Francisco,94107,50rf69urc3u5y,,False,True,False,True,False,1042,2023-03-13 00:00:00,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2071745267, 'streetAddress': '185 Berry St FLOOR 5-ID325', 'zipcode': '94107', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.776325, 'longitude': -122.39179, 'price': 5810.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1042.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4962, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5810.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Floor 5-ID325'}}",False,False,False,False,False,ForRent,"$5,810/mo",For Rent,False,5810.0,,,
2077886587,2077886587,,https://photos.zillowstatic.com/fp/9cbb8b7b817b0af9131f07f3b545b861-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2958-California-St-8-San-Francisco-CA-94115/2077886587_zpid/,"{'latitude': 37.788033, 'longitude': -122.443085}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"2958 California St #8, San Francisco, CA 94115",2958 California St #8,CA,San Francisco,94115,paff69sqhnx7,,False,True,False,True,False,1100,,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2077886587, 'streetAddress': '2958 California St #8', 'zipcode': '94115', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.788033, 'longitude': -122.443085, 'price': 3975.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1100.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3835, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3975.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 8'}}",False,False,False,False,False,ForRent,"$3,975/mo",For Rent,False,3975.0,,,
249664871,249664871,,https://photos.zillowstatic.com/fp/54ea1da7e751bd6174bae6a4dd4726ae-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/112-Russ-St-San-Francisco-CA-94103/249664871_zpid/,"{'latitude': 37.778442, 'longitude': -122.40811}",,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,,,"112 Russ St, San Francisco, CA 94103",112 Russ St,CA,San Francisco,94103,2p626wgvvse31,,False,True,False,True,False,811,2023-03-20 00:00:00,2.0,2.0,$,False,True,"{'homeInfo': {'zpid': 249664871, 'streetAddress': '112 Russ St', 'zipcode': '94103', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.778442, 'longitude': -122.40811, 'price': 3999.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 811.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 815700, 'rentZestimate': 3595, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3999.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 896580.0}}",False,False,False,False,False,ForRent,"$3,999/mo",For Rent,False,3999.0,815700,,
37.78168_rrc2*-rrc_122.42091,37.78168_rrc2*-rrc_122.42091,1001575638.0,https://photos.zillowstatic.com/fp/0978e3141a81723e9a28930386808866-p_e.jpg,True,FOR_RENT,For Rent,/b/601-van-ness-ave-san-francisco-ca-5XkGN9/,"{'latitude': 37.78168, 'longitude': -122.42091}","[{'price': '$2,700+', 'beds': '1'}, {'price': '$4,000+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"601 Van Ness Ave, San Francisco, CA",601 Van Ness Ave Apt 26,CA,San Francisco,94102,4qakg5z36bnwp,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
15187972,15187972,,https://photos.zillowstatic.com/fp/82f5211b9628033753b7e909eb9965f0-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/252-Granada-Ave-San-Francisco-CA-94112/15187972_zpid/,"{'latitude': 37.72299, 'longitude': -122.45685}",,"{'type': 'TIME_ON_INFO', 'text': '4 hours ago', 'data': {'isFresh': True}}",,,,"252 Granada Ave, San Francisco, CA 94112",252 Granada Ave,CA,San Francisco,94112,2ujry6kygqd1z,,False,True,False,True,False,,,3.0,5.0,$,False,False,"{'homeInfo': {'zpid': 15187972, 'streetAddress': '252 Granada Ave', 'zipcode': '94112', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.72299, 'longitude': -122.45685, 'price': 5500.0, 'bathrooms': 3.0, 'bedrooms': 5.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1233000, 'rentZestimate': 4705, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 415228.0}}",False,False,False,False,False,ForRent,"$5,500/mo",For Rent,False,5500.0,1233000,,
