zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
42.343597_rrc2*-rrc_71.0971,42.343597_rrc2*-rrc_71.0971,2001872145.0,https://photos.zillowstatic.com/fp/185ef1f5bfa79c65ffb739de2913ec6c-p_e.jpg,True,FOR_RENT,100 Jersey St.,/b/100-jersey-st.-boston-ma-96GczZ/,"{'latitude': 42.343597, 'longitude': -71.0971}","[{'price': '$2,600+', 'beds': '1'}, {'price': '$3,400+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,100 Jersey St.,True,"50 Peterborough St, Boston, MA",50 Peterborough St   # a799ff56a,MA,Boston,02215,22hgrcyas7tjh,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.34012_rrc2*-rrc_71.068054,42.34012_rrc2*-rrc_71.068054,2282856905.0,https://photos.zillowstatic.com/fp/1a7ced263129b28b0e85c38cc776b661-p_e.jpg,True,FOR_RENT,Girard,/b/girard-boston-ma-B5zyDR/,"{'latitude': 42.34012, 'longitude': -71.068054}","[{'price': '$3,095+', 'beds': '1'}, {'price': '$4,485+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Girard,True,"50 Malden St, Boston, MA",50 Malden St   # 1-724,MA,Boston,02118,2uj30er6ksj1m,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.31254_rrc2*-rrc_71.10108,42.31254_rrc2*-rrc_71.10108,2001546509.0,https://photos.zillowstatic.com/fp/1b493f83abd52077594d7d2e5c549cc8-p_e.jpg,True,FOR_RENT,3200 Washington,/b/3200-washington-jamaica-plain-ma-96CsMx/,"{'latitude': 42.31254, 'longitude': -71.10108}","[{'price': '$3,735+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,3200 Washington,True,"3200 Washington St, Jamaica Plain, MA",3200 Washington St   Unit 1603,MA,Jamaica Plain,02130,31q3tqq3tkzrc,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.342422_rrc2*-rrc_71.0569,42.342422_rrc2*-rrc_71.0569,2483286265.0,https://photos.zillowstatic.com/fp/95d1f6ef41631c31ec1cc6a01d1b8f21-p_e.jpg,True,FOR_RENT,Eleven West,/b/eleven-west-south-boston-ma-BnmZfX/,"{'latitude': 42.342422, 'longitude': -71.0569}","[{'price': '$3,300+', 'beds': '1'}, {'price': '$4,177+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Eleven West,True,"11 W Broadway, Boston, MA",11 W  Broadway # d936556f8,MA,Boston,02127,kjhnxyhcyd1u,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.331646_rrc2*-rrc_71.098526,42.331646_rrc2*-rrc_71.098526,1086012663.0,https://photos.zillowstatic.com/fp/5997ecf6bec252bd2956be4c10038398-p_e.jpg,True,FOR_RENT,The Tremont,/b/the-tremont-roxbury-crossing-ma-5rNxpk/,"{'latitude': 42.331646, 'longitude': -71.098526}","[{'price': '$2,804+', 'beds': '0'}, {'price': '$3,239+', 'beds': '1'}, {'price': '$4,368+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Tremont,True,"1480 Tremont St, Boston, MA",1480 Tremont St   # 1671466,MA,Boston,02120,3k33c5d8r9zbu,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.346832_rrc2*-rrc_71.075424,42.346832_rrc2*-rrc_71.075424,1001698189.0,https://photos.zillowstatic.com/fp/d260ec5b4adf230152c375e72f0611b7-p_e.jpg,True,FOR_RENT,Blueground Furnished Apartments BOS,/b/blueground-furnished-apartments-bos-boston-ma-5XmJQC/,"{'latitude': 42.346832, 'longitude': -71.075424}","[{'price': '$3,330+', 'beds': '0'}, {'price': '$3,530+', 'beds': '1'}, {'price': '$3,870+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Blueground Furnished Apartments BOS,True,"131 Dartmouth St, Boston, MA",131 Dartmouth St   # 8387a2a30,MA,Boston,02116,22g6ksemty37z,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.326897_rrc2*-rrc_71.111916,42.326897_rrc2*-rrc_71.111916,1144488130.0,https://photos.zillowstatic.com/fp/42abfd7bafae8505f83a4964037c1ba2-p_e.jpg,True,FOR_RENT,Bell Olmsted Park,/b/bell-olmsted-park-boston-ma-64WzRc/,"{'latitude': 42.326897, 'longitude': -71.111916}","[{'price': '$2,470+', 'beds': '0'}, {'price': '$3,720+', 'beds': '2'}, {'price': '$4,795+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Bell Olmsted Park,True,"161 S Huntington Ave, Jamaica Plain, MA",161 S  Huntington Ave  # 417,MA,Jamaica Plain,02130,uw4bezf20kx0,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.349594_rrc2*-rrc_71.047646,42.349594_rrc2*-rrc_71.047646,1001695052.0,https://photos.zillowstatic.com/fp/8d57121afd3f2914cbb954e4b2480b1f-p_e.jpg,True,FOR_RENT,381 Congress Lofts,/b/381-congress-lofts-boston-ma-5XmH7B/,"{'latitude': 42.349594, 'longitude': -71.047646}","[{'price': '$2,799+', 'beds': '0'}, {'price': '$2,899+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,381 Congress Lofts,True,"381 Congress St, Boston, MA",381 Congress St   # 185860,MA,Boston,02210,1hhf4ms60d08w,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.296886_rrc2*-rrc_71.15617,42.296886_rrc2*-rrc_71.15617,1001461933.0,https://photos.zillowstatic.com/fp/ab975f73948b666525132fa33422dfe8-p_e.jpg,True,FOR_RENT,Hancock Village,/b/hancock-village-chestnut-hill-ma-5XjJ2d/,"{'latitude': 42.296886, 'longitude': -71.15617}","[{'price': '$2,330+', 'beds': '1'}, {'price': '$2,770+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hancock Village,True,"260 Independence Dr, Chestnut Hill, MA",260 Independence Dr   # S-030,MA,Chestnut Hill,02467,1vcuw63mcf8g7,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.262802_rrc2*-rrc_71.15499,42.262802_rrc2*-rrc_71.15499,1001486146.0,https://photos.zillowstatic.com/fp/38d5d5e7f7ca7be593351f6d3df80395-p_e.jpg,True,FOR_RENT,Ridgecrest Village,/b/ridgecrest-village-west-roxbury-ma-5XjV6n/,"{'latitude': 42.262802, 'longitude': -71.15499}","[{'price': '$2,035+', 'beds': '1'}, {'price': '$2,450+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Ridgecrest Village,True,"5120 Washington St, West Roxbury, MA",5120 Washington St   # 126-01,MA,West Roxbury,02132,13zun5hqm3dky,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.342754_rrc2*-rrc_71.09634,42.342754_rrc2*-rrc_71.09634,1001444215.0,https://photos.zillowstatic.com/fp/ca6bafb1369b51744b9caabc321e60ed-p_e.jpg,True,FOR_RENT,32-40 Queensberry,/b/32-40-queensberry-boston-ma-5Xj8d4/,"{'latitude': 42.342754, 'longitude': -71.09634}","[{'price': '$2,000+', 'beds': '0'}, {'price': '$2,500+', 'beds': '1'}, {'price': '$3,400+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,32-40 Queensberry,True,"32 Queensberry St, Boston, MA",32 Queensberry St   # e7cd017d2,MA,Boston,02215,1edy6w597xxt5,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.32154_rrc2*-rrc_71.062195,42.32154_rrc2*-rrc_71.062195,2001498180.0,https://photos.zillowstatic.com/fp/cc2dfed23ea6bb9e5c8818bbf04a92f9-p_e.jpg,True,FOR_RENT,Columbia Flats,/b/columbia-flats-boston-ma-96CSFd/,"{'latitude': 42.32154, 'longitude': -71.062195}","[{'price': '$2,850+', 'beds': '1'}, {'price': '$2,900+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Columbia Flats,True,"1258 Massachusetts Ave, Dorchester, MA",1258 Massachusetts Ave  # 605,MA,Dorchester,02125,8x9p0he6a42c,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.349987_rrc2*-rrc_71.059685,42.349987_rrc2*-rrc_71.059685,1150226993.0,https://photos.zillowstatic.com/fp/0691bae95d93b5a90f3d3aa983415541-p_e.jpg,True,FOR_RENT,One Greenway,/b/one-greenway-boston-ma-65WmdH/,"{'latitude': 42.349987, 'longitude': -71.059685}","[{'price': '$2,726+', 'beds': '0'}, {'price': '$3,591+', 'beds': '1'}, {'price': '$4,660+', 'beds': '2'}, {'price': '$6,095+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,One Greenway,True,"99 Kneeland St, Boston, MA",99 Kneeland St   Apt 1008,MA,Boston,02111,jqetk0h58m60,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.331863_rrc2*-rrc_71.1092,42.331863_rrc2*-rrc_71.1092,1004255605.0,https://photos.zillowstatic.com/fp/98080751fad8e7d6fbce50e7528af781-p_e.jpg,True,FOR_RENT,The Rise at Longwood,/b/the-rise-at-longwood-boston-ma-5YD3YM/,"{'latitude': 42.331863, 'longitude': -71.1092}","[{'price': '$2,600+', 'beds': '1'}, {'price': '$3,600+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Rise at Longwood,True,"198 Hillside St, Boston, MA",198 Hillside St   Apt 4,MA,Boston,02120,29kw6rvsjwrmm,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.348396_rrc2*-rrc_71.04207,42.348396_rrc2*-rrc_71.04207,1150144129.0,https://photos.zillowstatic.com/fp/f0cacca0e429a4f835b8567e0cb76907-p_e.jpg,True,FOR_RENT,Gables Seaport,/b/gables-seaport-boston-ma-65W58B/,"{'latitude': 42.348396, 'longitude': -71.04207}","[{'price': '$2,645+', 'beds': '0'}, {'price': '$3,344+', 'beds': '1'}, {'price': '$4,985+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Gables Seaport,True,"501 Congress St, Boston, MA",501 Congress St   # 1710,MA,Boston,02210,563bqd1cta6rm,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.35297_rrc2*-rrc_71.12965,42.35297_rrc2*-rrc_71.12965,1084916692.0,https://photos.zillowstatic.com/fp/15cbe2395819427ace4347ba94095907-p_e.jpg,True,FOR_RENT,BLDG 89,/b/bldg-89-allston-ma-5rCdLz/,"{'latitude': 42.35297, 'longitude': -71.12965}","[{'price': '$2,821+', 'beds': '0'}, {'price': '$3,441+', 'beds': '1'}, {'price': '$3,802+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,BLDG 89,True,"89 Brighton Ave, Allston, MA",89 Brighton Ave  # 220,MA,Allston,02134,2trrkmf5psmux,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.3391_rrc2*-rrc_71.14929,42.3391_rrc2*-rrc_71.14929,1001489331.0,https://photos.zillowstatic.com/fp/06067794f97791a827bee68b1cff92ef-p_e.jpg,True,FOR_RENT,80 Sutherland,/b/80-sutherland-boston-ma-5XjWQn/,"{'latitude': 42.3391, 'longitude': -71.14929}","[{'price': '$2,100+', 'beds': '1'}, {'price': '$2,500+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,80 Sutherland,True,"80 Sutherland Rd, Brighton, MA",80 Sutherland Rd   # 2ff1cd752,MA,Brighton,02135,517m5svdqbzf,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.342316_rrc2*-rrc_71.09998,42.342316_rrc2*-rrc_71.09998,1001443447.0,https://photos.zillowstatic.com/fp/02d7a704be04740d5e049997542d2c71-p_e.jpg,True,FOR_RENT,105-111 Queensberry,/b/105-111-queensberry-boston-ma-5Xj8KN/,"{'latitude': 42.342316, 'longitude': -71.09998}","[{'price': '$2,700+', 'beds': '1'}, {'price': '$3,300+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,105-111 Queensberry,True,"105 Queensberry St, Boston, MA",105 Queensberry St   # 92d888ad7,MA,Boston,02215,4qyy9uvvpnzh4,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.345985_rrc2*-rrc_71.084816,42.345985_rrc2*-rrc_71.084816,2001425107.0,https://photos.zillowstatic.com/fp/5d8c387230b84fcf240a5e9e619e8f0a-p_e.jpg,True,FOR_RENT,30 Dalton,/b/30-dalton-boston-ma-96BqpM/,"{'latitude': 42.345985, 'longitude': -71.084816}","[{'price': '$4,265+', 'beds': '1'}, {'price': '$6,375+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,30 Dalton,True,"30 Dalton St, Boston, MA",30 Dalton St   Apt 908,MA,Boston,02115,3ug6evuphxw4r,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.34836_rrc2*-rrc_71.0996,42.34836_rrc2*-rrc_71.0996,1144126906.0,https://photos.zillowstatic.com/fp/29b7169d2ec4bf41362ae8fc90845e58-p_e.jpg,True,FOR_RENT,Bower,/b/bower-boston-ma-64Svzh/,"{'latitude': 42.34836, 'longitude': -71.0996}","[{'price': '$2,628+', 'beds': '0'}, {'price': '$3,297+', 'beds': '1'}, {'price': '$4,735+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Bower,True,"771 Beacon St, Boston, MA",771 Beacon St   # B2-805,MA,Boston,02215,3hd534b16fdqv,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.317215_rrc2*-rrc_71.04131,42.317215_rrc2*-rrc_71.04131,1001516619.0,https://photos.zillowstatic.com/fp/9d0f73e1d6064053bb73915898092fb7-p_e.jpg,True,FOR_RENT,Peninsula Apartments,/b/peninsula-apartments-boston-ma-5Xjkng/,"{'latitude': 42.317215, 'longitude': -71.04131}","[{'price': '$2,566+', 'beds': '0'}, {'price': '$2,800+', 'beds': '1'}, {'price': '$3,876+', 'beds': '2'}, {'price': '$4,720+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Peninsula Apartments,True,"401 Mount Vernon St, Boston, MA",401 Mount Vernon St   Apt 422,MA,Boston,02125,b297wrd4jjf1,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.351673_rrc2*-rrc_71.123665,42.351673_rrc2*-rrc_71.123665,1001445178.0,https://photos.zillowstatic.com/fp/14e831ae0d571f9b51ddfcd89a223c36-p_e.jpg,True,FOR_RENT,1082 Commonwealth Ave,/b/1082-commonwealth-ave-boston-ma-5Xj93h/,"{'latitude': 42.351673, 'longitude': -71.123665}","[{'price': '$2,000+', 'beds': '0'}, {'price': '$2,250+', 'beds': '1'}, {'price': '$2,800+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,1082 Commonwealth Ave,True,"1082 Commonwealth Ave, Boston, MA",1082 Commonwealth Ave  Apt 103,MA,Boston,02215,1dtde5gh5755j,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.296967_rrc2*-rrc_71.15798,42.296967_rrc2*-rrc_71.15798,1001463601.0,https://photos.zillowstatic.com/fp/5af69cca09119a272a7bbaed6e4ee521-p_e.jpg,True,FOR_RENT,The Adams at Hancock Village,/b/the-adams-at-hancock-village-brookline-ma-5XjJhg/,"{'latitude': 42.296967, 'longitude': -71.15798}","[{'price': '$3,180+', 'beds': '1'}, {'price': '$4,385+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,The Adams at Hancock Village,True,"259 Independence Dr, Chestnut Hill, MA",259 Independence Dr   # A-329,MA,Chestnut Hill,02467,54pw66ydjkrv9,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.365948_rrc2*-rrc_71.06329,42.365948_rrc2*-rrc_71.06329,2194422165.0,https://photos.zillowstatic.com/fp/5b1507179901cca45eefb54ef880ee9a-p_e.jpg,True,FOR_RENT,Avalon North Station,/b/avalon-north-station-boston-ma-9mfHkq/,"{'latitude': 42.365948, 'longitude': -71.06329}","[{'price': '$2,660+', 'beds': '0'}, {'price': '$3,195+', 'beds': '1'}, {'price': '$4,720+', 'beds': '2'}, {'price': '$10,935+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Avalon North Station,True,"1 Nashua St, Boston, MA",1 Nashua St   # 88a339b60,MA,Boston,02114,134q0af6sq21t,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.332703_rrc2*-rrc_71.10958,42.332703_rrc2*-rrc_71.10958,1044623413.0,https://photos.zillowstatic.com/fp/76da062d09811e97a7f71476dd71d890-p_e.jpg,True,FOR_RENT,11 Parker Hill,/b/11-parker-hill-boston-ma-5hD9TB/,"{'latitude': 42.332703, 'longitude': -71.10958}","[{'price': '$2,400+', 'beds': '1'}, {'price': '$2,800+', 'beds': '2'}, {'price': '$6,000+', 'beds': '4'}, {'price': '$7,000+', 'beds': '5'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,11 Parker Hill,True,"11 Parker Hill Ave, Roxbury Crossing, MA",11 Parker Hill Ave  # 12a0d7e97,MA,Roxbury Crossing,02120,5h6y3td5fjqt2,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.342503_rrc2*-rrc_71.09578,42.342503_rrc2*-rrc_71.09578,1001442808.0,https://photos.zillowstatic.com/fp/c23338bc2e00e87cbd0322ecef3dc618-p_e.jpg,True,FOR_RENT,77-81 Park Drive,/b/77-81-park-drive-boston-ma-5Xj84L/,"{'latitude': 42.342503, 'longitude': -71.09578}","[{'price': '$2,450+', 'beds': '1'}, {'price': '$3,400+', 'beds': '2'}, {'price': '$3,900+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,77-81 Park Drive,True,"77 Park Dr, Boston, MA",77 Park Dr   # c7e5bc653,MA,Boston,02215,30e9jmpq5e660,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.34803_rrc2*-rrc_71.04122,42.34803_rrc2*-rrc_71.04122,1008121734.0,https://photos.zillowstatic.com/fp/b831c242af8310dbe8e53975560306ef-p_e.jpg,True,FOR_RENT,Waterside Place by Windsor,/b/waterside-place-by-windsor-boston-ma-5Ystmx/,"{'latitude': 42.34803, 'longitude': -71.04122}","[{'price': '$3,140+', 'beds': '1'}, {'price': '$4,000+', 'beds': '2'}, {'price': '$6,135+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Waterside Place by Windsor,True,"505 Congress St, Boston, MA",505 Congress St   Unit 1712,MA,Boston,02210,1sbx5gqvyn5fh,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.344498_rrc2*-rrc_71.04391,42.344498_rrc2*-rrc_71.04391,1001939734.0,https://photos.zillowstatic.com/fp/bdd466c9a66dcdee3060f79c5425026a-p_e.jpg,True,FOR_RENT,Flats on D,/b/flats-on-d-boston-ma-5XpM2g/,"{'latitude': 42.344498, 'longitude': -71.04391}","[{'price': '$2,865+', 'beds': '0'}, {'price': '$3,095+', 'beds': '1'}, {'price': '$4,327+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Flats on D,True,"411 D St, Boston, MA",411 D St   # N416,MA,Boston,02210,46qf4xxrzcadb,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2078694410,2078694410,,https://photos.zillowstatic.com/fp/741552e52b9bf6d72ae141f29b3dd8d6-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/valor-boston-ma-64dwx6/,"{'latitude': 42.332077, 'longitude': -71.09791}",,"{'type': 'TIME_ON_INFO', 'text': '63 days ago', 'data': {'isFresh': False}}",,,,"Valor, 1467 Tremont St #401, Roxbury Crossing, MA 02120",1467 Tremont St #401,MA,Roxbury Crossing,02120,3b3akgewvejxv,,False,True,False,True,False,505.0,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2078694410, 'streetAddress': '1467 Tremont St #401', 'zipcode': '02120', 'city': 'Roxbury Crossing', 'state': 'MA', 'latitude': 42.332077, 'longitude': -71.09791, 'price': 2600.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 505.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2432, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 401'}}",False,False,False,False,False,ForRent,"$2,600/mo",For Rent,False,2600.0,,,
42.351337_rrc2*-rrc_71.063965,42.351337_rrc2*-rrc_71.063965,1050174302.0,https://photos.zillowstatic.com/fp/9ed5e265d69635c2f578cef4eff349af-p_e.jpg,True,FOR_RENT,AVA Theater District,/b/ava-theater-district-boston-ma-5jBLNc/,"{'latitude': 42.351337, 'longitude': -71.063965}","[{'price': '$2,755+', 'beds': '0'}, {'price': '$3,096+', 'beds': '1'}, {'price': '$4,085+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,AVA Theater District,True,"45 Stuart St, Boston, MA",45 Stuart St   # e41f70187,MA,Boston,02116,3wmzg22mwebqy,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.30093_rrc2*-rrc_71.11236,42.30093_rrc2*-rrc_71.11236,2425875289.0,https://photos.zillowstatic.com/fp/e021a5e485bd0d11f7f500f0b0e54fc2-p_e.jpg,True,FOR_RENT,Velo,/b/velo-boston-ma-BZpbNy/,"{'latitude': 42.30093, 'longitude': -71.11236}","[{'price': '$2,373+', 'beds': '0'}, {'price': '$2,906+', 'beds': '1'}, {'price': '$3,140+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Velo,True,"3686 Washington St, Jamaica Plain, MA",3686 Washington St   # 3401,MA,Jamaica Plain,02130,46j1th990qvzd,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.356525_rrc2*-rrc_71.142914,42.356525_rrc2*-rrc_71.142914,2001596361.0,https://photos.zillowstatic.com/fp/35361ef4fd9342fbd43638a5c98fe9c3-p_e.jpg,True,FOR_RENT,Lantera at Boston Landing,/b/lantera-at-boston-landing-boston-ma-96DJ8L/,"{'latitude': 42.356525, 'longitude': -71.142914}","[{'price': '$2,311+', 'beds': '0'}, {'price': '$3,203+', 'beds': '1'}, {'price': '$5,104+', 'beds': '2'}, {'price': '$6,992+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Lantera at Boston Landing,True,"125 Guest St, Boston, MA",125 Guest St   Apt 903,MA,Boston,02135,1vq4rsyfzxue7,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.36566_rrc2*-rrc_71.06165,42.36566_rrc2*-rrc_71.06165,2209239410.0,https://photos.zillowstatic.com/fp/2a0e3d590f8922c266896edfbde4395f-p_e.jpg,True,FOR_RENT,Hub50House,/b/hub50house-boston-ma-9qFF3Z/,"{'latitude': 42.36566, 'longitude': -71.06165}","[{'price': '$2,845+', 'beds': '0'}, {'price': '$3,499+', 'beds': '1'}, {'price': '$4,412+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hub50House,True,"50 Causeway St, Boston, MA",50 Causeway St   Apt 3306,MA,Boston,02114,tc4gg34vw0y8,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.365147_rrc2*-rrc_71.06532,42.365147_rrc2*-rrc_71.06532,2001417228.0,https://photos.zillowstatic.com/fp/2962b2e2690b805402f456a45b9fe694-p_e.jpg,True,FOR_RENT,Alcott,/b/alcott-boston-ma-96BmWY/,"{'latitude': 42.365147, 'longitude': -71.06532}","[{'price': '$3,795+', 'beds': '0'}, {'price': '$3,665+', 'beds': '1'}, {'price': '$4,865+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Alcott,True,"35 Lomasney Way, Boston, MA",35 Lomasney Way  # 1-709,MA,Boston,02114,2c3afy4a8236q,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.352215_rrc2*-rrc_71.05906,42.352215_rrc2*-rrc_71.05906,1001478041.0,https://photos.zillowstatic.com/fp/d2718401cf8ed1f75414c338b76b5da2-p_e.jpg,True,FOR_RENT,Radian,/b/radian-boston-ma-5XjQjN/,"{'latitude': 42.352215, 'longitude': -71.05906}","[{'price': '$3,219+', 'beds': '0'}, {'price': '$3,271+', 'beds': '1'}, {'price': '$4,264+', 'beds': '2'}, {'price': '$6,727+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Radian,True,"120 Kingston St, Boston, MA",120 Kingston St   Penthouse 2408,MA,Boston,02111,asdxvk57zppr,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.346287_rrc2*-rrc_71.06308,42.346287_rrc2*-rrc_71.06308,1049882257.0,https://photos.zillowstatic.com/fp/04e8f3673d3e475733db1438023e2b46-p_e.jpg,True,FOR_RENT,Ink Block,/b/ink-block-boston-ma-5j7rkW/,"{'latitude': 42.346287, 'longitude': -71.06308}","[{'price': '$3,196+', 'beds': '0'}, {'price': '$3,650+', 'beds': '1'}, {'price': '$5,014+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Ink Block,True,"300 Harrison Ave, Boston, MA",300 Harrison Ave  Suite 1-811,MA,Boston,02118,s266z3hx9agu,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.361317_rrc2*-rrc_71.14533,42.361317_rrc2*-rrc_71.14533,2001616787.0,https://photos.zillowstatic.com/fp/cf32d7c5fb393c089da7e5a3819f5d1d-p_e.jpg,True,FOR_RENT,Radius,/b/radius-brighton-ma-96DSdC/,"{'latitude': 42.361317, 'longitude': -71.14533}","[{'price': '$3,159+', 'beds': '1'}, {'price': '$4,299+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Radius,True,"530 Western Ave, Brighton, MA",530 Western Ave  # 401,MA,Brighton,02135,4cm938w2r26h,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
