zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,buildingName,canSaveBuilding,isBuilding,lotId,units,streetViewMetadataURL,streetViewURL,best_deal
30.409672_rrc2*-rrc_97.69474,30.409672_rrc2*-rrc_97.69474,2x05v0vef41hs,https://photos.zillowstatic.com/fp/41ef34c4a816dbdb0f7d0f56944592f4-p_e.jpg,True,/b/camden-huntingdon-austin-tx-5Xhstt/,FOR_RENT,Camden Huntingdon,,,,"12349 Metric Blvd, Austin, TX",12349 Metric Blvd Apt 1311,Austin,TX,78758,,,,,"{'latitude': 30.409672, 'longitude': -97.69474}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Camden Huntingdon,True,True,1001413631.0,"[{'price': '$1,469+', 'beds': '1'}, {'price': '$1,869+', 'beds': '2'}]",,,
30.221909_rrc2*-rrc_97.703995,30.221909_rrc2*-rrc_97.703995,1d19dm189n14e,https://photos.zillowstatic.com/fp/42d3d1c581c62dfe0d65de285cbfbd27-p_e.jpg,True,/b/trove-eastside-austin-tx-5XhtDq/,FOR_RENT,Trove Eastside,,,,"2201 Montopolis Dr, Austin, TX",2201 Montopolis Dr   # 1523,Austin,TX,78741,,,,,"{'latitude': 30.221909, 'longitude': -97.703995}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Trove Eastside,True,True,1001414412.0,"[{'price': '$1,206+', 'beds': '1'}, {'price': '$1,451+', 'beds': '2'}, {'price': '$1,679+', 'beds': '3'}]",,,
30.23912_rrc2*-rrc_97.79158,30.23912_rrc2*-rrc_97.79158,1t6c7ezdazkhd,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.239120483398438,-97.79158020019531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AbB8o4370Mbuy9B0GWffh7ucgQ4=",,/b/retreat-at-barton-creek-austin-tx-5Xht8C/,FOR_RENT,Retreat at Barton Creek,,,,"3816 S Lamar Blvd, Austin, TX",3816 S  Lamar Blvd # 1603,Austin,TX,78704,,,,,"{'latitude': 30.23912, 'longitude': -97.79158}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Retreat at Barton Creek,True,True,1001414185.0,"[{'price': '$1,350+', 'beds': '0'}, {'price': '$1,667+', 'beds': '1'}, {'price': '$1,796+', 'beds': '2'}]","https://maps.googleapis.com/maps/api/streetview/metadata?location=30.239120483398438,-97.79158020019531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=mTsWwy10rtYBn4pd23cju57-QQQ=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=30.239120483398438,-97.79158020019531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=zrK0iJ97iLH4KDorK_G0X_8i7ek=",
30.156633_rrc2*-rrc_97.71306,30.156633_rrc2*-rrc_97.71306,qwb1qyustqyn,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.156633377075195,-97.71305847167969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=E2o3Cs6-9cuQdsCi5_XgjBnMWdM=",,/b/ariza-easton-park-austin-tx-C8BcbN/,FOR_RENT,Ariza Easton Park,,,,"8001 E William Cannon Dr, Austin, TX",8001 E  William Cannon Dr   # 10205,Austin,TX,78744,,,,,"{'latitude': 30.156633, 'longitude': -97.71306}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Ariza Easton Park,True,True,2577880708.0,"[{'price': '$1,525+', 'beds': '1'}, {'price': '$1,760+', 'beds': '2'}, {'price': '$2,145+', 'beds': '3'}]","https://maps.googleapis.com/maps/api/streetview/metadata?location=30.156633377075195,-97.71305847167969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Bi5rJQ2mNkJC1ZXwzEAQFCrbnZ8=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=30.156633377075195,-97.71305847167969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=sewxsFBv8AvfsUNsqEUI_rrc2*-rrc_hXdQk=",
30.356092_rrc2*-rrc_97.70515,30.356092_rrc2*-rrc_97.70515,bf9s1x4z3rnx,https://photos.zillowstatic.com/fp/41bdbbd1553fd5c37e3872912ada04c7-p_e.jpg,True,/b/chateau-avalon-of-austin-austin-tx-5Xht2X/,FOR_RENT,Chateau Avalon of Austin,,,,"833 Fairfield Dr, Austin, TX",833 Fairfield Dr   Apt 19A,Austin,TX,78758,,,,,"{'latitude': 30.356092, 'longitude': -97.70515}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Chateau Avalon of Austin,True,True,1001413908.0,"[{'price': '$1,385+', 'beds': '2'}]",,,
30.269629_rrc2*-rrc_97.73569,30.269629_rrc2*-rrc_97.73569,40qt2hemzr4pg,https://photos.zillowstatic.com/fp/07a0df8e97da3c81f6ca4a51b75dee2a-p_e.jpg,True,/b/the-beverly-at-medical-center-austin-tx-5Xht5H/,FOR_RENT,The Beverly at Medical Center,,,,"901 Red River St, Austin, TX",901 Red River St   Apt 1125,Austin,TX,78701,,,,,"{'latitude': 30.269629, 'longitude': -97.73569}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Beverly at Medical Center,True,True,1001414042.0,"[{'price': '$2,213+', 'beds': '0'}, {'price': '$2,207+', 'beds': '1'}]",,,
30.228456_rrc2*-rrc_97.709755,30.228456_rrc2*-rrc_97.709755,jhj473xpbm5d,https://photos.zillowstatic.com/fp/fafdcac4f72c21391030646369d39c38-p_e.jpg,True,/b/the-zoey-austin-tx-9T5f24/,FOR_RENT,The Zoey,,,,"5700 E Riverside Dr, Austin, TX",5700 E  Riverside Dr   # 2-2202,Austin,TX,78741,,,,,"{'latitude': 30.228456, 'longitude': -97.709755}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,The Zoey,True,True,2110346947.0,"[{'price': '$1,570+', 'beds': '1'}, {'price': '$2,161+', 'beds': '2'}]",,,
30.286432_rrc2*-rrc_97.710915,30.286432_rrc2*-rrc_97.710915,4cmmgn2d78mg5,https://photos.zillowstatic.com/fp/0c47076d82d45b462c4276955e7976e7-p_e.jpg,True,/b/elan-east-austin-tx-5YyFnT/,FOR_RENT,Elan East,,,,"2900 Manor Rd, Austin, TX",2900 Manor Rd   # 2253,Austin,TX,78722,,,,,"{'latitude': 30.286432, 'longitude': -97.710915}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Elan East,True,True,1008633173.0,"[{'price': '$1,531+', 'beds': '0'}, {'price': '$1,608+', 'beds': '1'}, {'price': '$2,617+', 'beds': '2'}]",,,
30.229425_rrc2*-rrc_97.72243,30.229425_rrc2*-rrc_97.72243,4b4vbymwfxu3e,https://photos.zillowstatic.com/fp/12963c77dda5436c01a61d698dc0eb42-p_e.jpg,True,/b/verde-apartments-austin-tx-5XhtBL/,FOR_RENT,Verde Apartments,,,,"2310 Wickersham Ln, Austin, TX",2310 Wickersham Ln   # 107,Austin,TX,78741,,,,,"{'latitude': 30.229425, 'longitude': -97.72243}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Verde Apartments,True,True,1001414290.0,"[{'price': '$1,200+', 'beds': '1'}, {'price': '$1,368+', 'beds': '2'}]",,,
30.394463_rrc2*-rrc_97.668076,30.394463_rrc2*-rrc_97.668076,1nfjsgkdt5mpr,https://photos.zillowstatic.com/fp/fe51705f6d559ec9ef4427027b01f887-p_e.jpg,True,/b/oxford-at-tech-ridge-austin-tx-5XhsxL/,FOR_RENT,Oxford at Tech Ridge,,,,"305 E Yager Ln, Austin, TX",305 E  Yager Ln   # 616,Austin,TX,78753,,,,,"{'latitude': 30.394463, 'longitude': -97.668076}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Oxford at Tech Ridge,True,True,1001413751.0,"[{'price': '$1,190+', 'beds': '1'}]",,,
30.412638_rrc2*-rrc_97.69291,30.412638_rrc2*-rrc_97.69291,gafyny2pksus,https://photos.zillowstatic.com/fp/2d49cc773076ebf6d11f289070cfc1e6-p_e.jpg,True,/b/the-langdon-on-parmer-austin-tx-5Xhswb/,FOR_RENT,The Langdon on Parmer,,,,"12430 Metric Blvd, Austin, TX",12430 Metric Blvd Apt 1101,Austin,TX,78758,,,,,"{'latitude': 30.412638, 'longitude': -97.69291}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Langdon on Parmer,True,True,1001413715.0,"[{'price': '$1,435+', 'beds': '1'}, {'price': '$1,900+', 'beds': '2'}, {'price': '$2,565+', 'beds': '3'}]",,,
30.482141_rrc2*-rrc_97.77008,30.482141_rrc2*-rrc_97.77008,16c301njp58yb,https://photos.zillowstatic.com/fp/381d8bdbe3cfb407b249b6abe4de705a-p_e.jpg,True,/b/95twenty-austin-tx-5XkbB8/,FOR_RENT,95Twenty,,,,"9520 Spectrum Dr, Austin, TX",9520 Spectrum Dr   # 11304,Austin,TX,78717,,,,,"{'latitude': 30.482141, 'longitude': -97.77008}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,95Twenty,True,True,1001615964.0,"[{'price': '$1,230+', 'beds': '1'}, {'price': '$1,665+', 'beds': '2'}, {'price': '$1,855+', 'beds': '3'}]",,,
30.213856_rrc2*-rrc_97.77863,30.213856_rrc2*-rrc_97.77863,uks6p61nthfd,https://photos.zillowstatic.com/fp/82f42ce88ab90361cf9e6153e939eaeb-p_e.jpg,True,/b/terrain-apartments-austin-tx-5XhtGK/,FOR_RENT,Terrain Apartments,,,,"5112 S 1st St, Austin, TX",5112 S  1st St   # 103,Austin,TX,78745,,,,,"{'latitude': 30.213856, 'longitude': -97.77863}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Terrain Apartments,True,True,1001414485.0,"[{'price': '$1,350+', 'beds': '1'}]",,,
30.292398_rrc2*-rrc_97.74392,30.292398_rrc2*-rrc_97.74392,3z61fpzdrnd3n,https://photos.zillowstatic.com/fp/5b36dd33c053d8003045aa6ceb0fbc05-p_e.jpg,True,/b/the-quarters-cameron-house-austin-tx-5XjfMJ/,FOR_RENT,The Quarters Cameron House (Student Housing - Rent by the Bed),,,,"2707 Rio Grande St, Austin, TX",2707 Rio Grande St   # 0a72de11c,Austin,TX,78705,,,,,"{'latitude': 30.292398, 'longitude': -97.74392}",,"{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'STUDENT_HOUSING', 'text': 'Student'}",False,,,,,0,,True,,,,True,,True,False,The Quarters Cameron House (Student Housing - Rent by the Bed),True,True,1001505967.0,"[{'price': '$783+', 'beds': '1'}, {'price': '$613+', 'beds': '2'}, {'price': '$543+', 'beds': '3'}]",,,
30.356747_rrc2*-rrc_97.7958,30.356747_rrc2*-rrc_97.7958,5e6m84nbdk33j,https://photos.zillowstatic.com/fp/dd329b6df35b1a8f71332c4b34a23b75-p_e.jpg,True,/b/bridgehead-austin-tx-5XhsyM/,FOR_RENT,Bridgehead,,,,"6001 Shepherd Mountain Cv, Austin, TX",6001 Shepherd Mountain Cv   # 160,Austin,TX,78730,,,,,"{'latitude': 30.356747, 'longitude': -97.7958}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Bridgehead,True,True,1001413801.0,"[{'price': '$1,453+', 'beds': '1'}, {'price': '$1,554+', 'beds': '2'}]",,,
30.25985_rrc2*-rrc_97.715866,30.25985_rrc2*-rrc_97.715866,2dtuzqbyu9pxc,https://photos.zillowstatic.com/fp/3f86426b918880c6ddb22a6786e6d104-p_e.jpg,True,/b/e6-apartments-austin-tx-63F9FD/,FOR_RENT,E6 Apartments,,,,"2400 E 6th St, Austin, TX",2400 E  6th St   # 514,Austin,TX,78702,,,,,"{'latitude': 30.25985, 'longitude': -97.715866}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,E6 Apartments,True,True,1136977292.0,"[{'price': '$1,730+', 'beds': '0'}, {'price': '$2,030+', 'beds': '1'}, {'price': '$2,782+', 'beds': '2'}]",,,
30.474752_rrc2*-rrc_97.809975,30.474752_rrc2*-rrc_97.809975,3rmshmbnxc1rz,https://photos.zillowstatic.com/fp/8e83856d6eba01affb42f8c4c1d7f8ed-p_e.jpg,True,/b/bexley-at-lakeline-cedar-park-tx-65bbry/,FOR_RENT,Bexley at Lakeline,,,,"2801 S Lakeline Blvd, Cedar Park, TX",2801 S  Lakeline Blvd Apt 4305,Cedar Park,TX,78613,,,,,"{'latitude': 30.474752, 'longitude': -97.809975}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,Bexley at Lakeline,True,True,1150678905.0,"[{'price': '$1,379+', 'beds': '1'}, {'price': '$1,724+', 'beds': '2'}]",,,
30.405788_rrc2*-rrc_97.71126,30.405788_rrc2*-rrc_97.71126,4z3fxurcwd9cs,https://photos.zillowstatic.com/fp/3328b3bb8351757ca3c87d378cd2f0d0-p_e.jpg,True,/b/the-village-at-gracy-farms-austin-tx-5XhtFh/,FOR_RENT,The Village At Gracy Farms,,,,"2600 Gracy Farms Ln, Austin, TX",2600 Gracy Farms Ln   # 1414,Austin,TX,78758,,,,,"{'latitude': 30.405788, 'longitude': -97.71126}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Village At Gracy Farms,True,True,1001414455.0,"[{'price': '$1,387+', 'beds': '1'}, {'price': '$1,758+', 'beds': '2'}, {'price': '$2,245+', 'beds': '3'}]",,,
30.300102_rrc2*-rrc_97.6904,30.300102_rrc2*-rrc_97.6904,48scmg7jxcduf,https://photos.zillowstatic.com/fp/b54d6257216f442ce5c116a784a696bc-p_e.jpg,True,/b/apex-modern-living-austin-tx-9T5brR/,FOR_RENT,APEX Modern Living,,,,"2215 E 51st St, Austin, TX",2215 E  51st St   # 7bb71ab44,Austin,TX,78723,,,,,"{'latitude': 30.300102, 'longitude': -97.6904}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,APEX Modern Living,True,True,2110341772.0,"[{'price': '$1,295+', 'beds': '1'}, {'price': '$1,395+', 'beds': '2'}]",,,
30.14503_rrc2*-rrc_97.80237,30.14503_rrc2*-rrc_97.80237,38rf8kjza937t,https://photos.zillowstatic.com/fp/e75abea1b4906c92807befd8843382c8-p_e.jpg,True,/b/maa-double-creek-austin-tx-5XhsyT/,FOR_RENT,MAA Double Creek,,,,"11001 S 1st St, Austin, TX",11001 S  1st St   # 80832,Austin,TX,78748,,,,,"{'latitude': 30.14503, 'longitude': -97.80237}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,MAA Double Creek,True,True,1001413807.0,"[{'price': '$1,418+', 'beds': '1'}, {'price': '$1,593+', 'beds': '2'}, {'price': '$2,063+', 'beds': '3'}]",,,
30.172966_rrc2*-rrc_97.62053,30.172966_rrc2*-rrc_97.62053,2fqfnwvfa20a7,https://photos.zillowstatic.com/fp/8273303f77e56c241aede6be77675d55-p_e.jpg,True,/b/eastridge-del-valle-tx-BMG25z/,FOR_RENT,Eastridge,,,,"5501 Ross Rd, Del Valle, TX",5501 Ross Rd   # 1316,Del Valle,TX,78617,,,,,"{'latitude': 30.172966, 'longitude': -97.62053}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Eastridge,True,True,2359215592.0,"[{'price': '$1,370+', 'beds': '1'}, {'price': '$1,695+', 'beds': '2'}]",,,
30.177288_rrc2*-rrc_97.7834,30.177288_rrc2*-rrc_97.7834,208x3bzd0c53m,https://photos.zillowstatic.com/fp/56d6337a3f134472c5875c0e2129f527-p_e.jpg,True,/b/windsor-south-congress-austin-tx-BPWJny/,FOR_RENT,Windsor South Congress,,,,"8103 S Congress Ave, Austin, TX",8103 S  Congress Ave  # 1257,Austin,TX,78745,,,,,"{'latitude': 30.177288, 'longitude': -97.7834}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Windsor South Congress,True,True,2372309959.0,"[{'price': '$1,655+', 'beds': '0'}, {'price': '$1,445+', 'beds': '1'}, {'price': '$1,800+', 'beds': '2'}, {'price': '$2,760+', 'beds': '3'}]",,,
30.468754_rrc2*-rrc_97.76609,30.468754_rrc2*-rrc_97.76609,1yyzheukmpe7a,https://photos.zillowstatic.com/fp/8dd74a75152a144a945682062962dfd3-p_e.jpg,True,/b/camden-amber-oaks-austin-tx-5Xhsyp/,FOR_RENT,Camden Amber Oaks,,,,"9001 Amberglen Blvd, Austin, TX",9001 Amberglen Blvd # 24305,Austin,TX,78729,,,,,"{'latitude': 30.468754, 'longitude': -97.76609}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Camden Amber Oaks,True,True,1001413823.0,"[{'price': '$1,459+', 'beds': '1'}, {'price': '$1,559+', 'beds': '2'}, {'price': '$2,459+', 'beds': '3'}]",,,
30.266886_rrc2*-rrc_97.74118,30.266886_rrc2*-rrc_97.74118,1pbbckwy3ywps,https://photos.zillowstatic.com/fp/233c8c9f7a0eafe82f7242d8c4d99944-p_e.jpg,True,/b/sienna-at-the-thompson-austin-tx-9LRMhn/,FOR_RENT,Sienna at the Thompson,,,,"501 Brazos St, Austin, TX",501 Brazos St   # 3110,Austin,TX,78701,,,,,"{'latitude': 30.266886, 'longitude': -97.74118}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Sienna at the Thompson,True,True,2072076709.0,"[{'price': '$2,460+', 'beds': '0'}, {'price': '$2,606+', 'beds': '1'}, {'price': '$4,200+', 'beds': '2'}]",,,
30.24097_rrc2*-rrc_97.725815,30.24097_rrc2*-rrc_97.725815,3cmz7kf7ek882,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.240970611572266,-97.72581481933594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=9DPuDxFRm9ZECVRpl4MZFObc9XQ=",,/b/mesh-austin-tx-5Yv2DB/,FOR_RENT,Mesh,,,,"2101 Elmont Dr, Austin, TX",2101 Elmont Dr   # 1015108,Austin,TX,78741,,,,,"{'latitude': 30.24097, 'longitude': -97.725815}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Mesh,True,True,1008252428.0,"[{'price': '$1,169+', 'beds': '0'}, {'price': '$1,315+', 'beds': '1'}, {'price': '$1,492+', 'beds': '2'}, {'price': '$2,147+', 'beds': '3'}]","https://maps.googleapis.com/maps/api/streetview/metadata?location=30.240970611572266,-97.72581481933594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=k0ZwfwIMOlUlPDqn6Z-tEtL0wQc=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=30.240970611572266,-97.72581481933594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ApGAIkc_xTZ1m_WXpSllaFdR__k=",
30.26159_rrc2*-rrc_97.719826,30.26159_rrc2*-rrc_97.719826,kvqft0d546s2,https://photos.zillowstatic.com/fp/14263b41714134162fe024d549ac43b9-p_e.jpg,True,/b/7east-austin-tx-65Z4VV/,FOR_RENT,7EAST,,,,"2025 E 7th St, Austin, TX",2025 E  7th St   Apt 501,Austin,TX,78702,,,,,"{'latitude': 30.26159, 'longitude': -97.719826}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,7EAST,True,True,1150495573.0,"[{'price': '$1,763+', 'beds': '1'}, {'price': '$2,421+', 'beds': '2'}]",,,
30.258902_rrc2*-rrc_97.892075,30.258902_rrc2*-rrc_97.892075,18dew96hm7svw,https://photos.zillowstatic.com/fp/7c47a8d401d51145d9f1acc4dadcf3e0-p_e.jpg,True,/b/hudson-miramont-austin-tx-5Xht33/,FOR_RENT,Hudson Miramont,,,,"8818 Travis Hills Dr, Austin, TX",8818 Travis Hills Dr   # 221,Austin,TX,78735,,,,,"{'latitude': 30.258902, 'longitude': -97.892075}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Hudson Miramont,True,True,1001413932.0,"[{'price': '$1,495+', 'beds': '1'}, {'price': '$1,825+', 'beds': '2'}, {'price': '$2,099+', 'beds': '3'}]",,,
30.270493_rrc2*-rrc_97.748856,30.270493_rrc2*-rrc_97.748856,4hfrhkfagap3y,https://photos.zillowstatic.com/fp/56c7a8ac59e148722bd67d0a48cfedb7-p_e.jpg,True,/b/seven-austin-tx-5jJFL9/,FOR_RENT,Seven,,,,"615 W 7th St, Austin, TX",615 W  7th St   # 1504,Austin,TX,78701,,,,,"{'latitude': 30.270493, 'longitude': -97.748856}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Seven,True,True,1050868070.0,"[{'price': '$2,413+', 'beds': '1'}, {'price': '$4,543+', 'beds': '2'}]",,,
30.221222_rrc2*-rrc_97.833405,30.221222_rrc2*-rrc_97.833405,4yjaarsa5bbzd,https://photos.zillowstatic.com/fp/6e7221f012d0349ee1915760d8fb4480-p_e.jpg,True,/b/alexan-garza-ranch-austin-tx-BTccFP/,FOR_RENT,Alexan Garza Ranch,,,,"4009 Sabio St, Austin, TX",4009 Sabio St   # 319,Austin,TX,78749,,,,,"{'latitude': 30.221222, 'longitude': -97.833405}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Alexan Garza Ranch,True,True,2395994473.0,"[{'price': '$1,931+', 'beds': '1'}, {'price': '$2,085+', 'beds': '2'}]",,,
30.204828_rrc2*-rrc_97.78368,30.204828_rrc2*-rrc_97.78368,107k8qm1eqh32,https://photos.zillowstatic.com/fp/bc07bf3df547e32fac7b3ccbb623c054-p_e.jpg,True,/b/arts-at-turtle-creek-austin-tx-5XhsxW/,FOR_RENT,Arts at Turtle Creek,,,,"714 Turtle Creek Blvd, Austin, TX",714 Turtle Creek Blvd # 3-119,Austin,TX,78745,,,,,"{'latitude': 30.204828, 'longitude': -97.78368}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Arts at Turtle Creek,True,True,1001413760.0,"[{'price': '$1,159+', 'beds': '0'}, {'price': '$1,237+', 'beds': '1'}, {'price': '$1,242+', 'beds': '2'}]",,,
30.435434_rrc2*-rrc_97.74107,30.435434_rrc2*-rrc_97.74107,28ceg3bzcgq6w,https://photos.zillowstatic.com/fp/0fd779ba4b1ec95b31d818d59a2856bd-p_e.jpg,True,/b/griffis-at-riata-austin-tx-B6gfND/,FOR_RENT,Griffis at Riata,,,,"5705 Diehl Trl, Austin, TX",5705 Diehl Trl  # 4112,Austin,TX,78727,,,,,"{'latitude': 30.435434, 'longitude': -97.74107}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,Griffis at Riata,True,True,2286821337.0,"[{'price': '$1,602+', 'beds': '1'}, {'price': '$2,073+', 'beds': '2'}]",,,
30.319893_rrc2*-rrc_97.68857,30.319893_rrc2*-rrc_97.68857,1wr3wgg9kw37q,https://photos.zillowstatic.com/fp/fdf53e276db4b85e18ab4db855b03e35-p_e.jpg,True,/b/the-nest-apartments-austin-tx-5Yy8pc/,FOR_RENT,The Nest Apartments,,,,"6707 Berkman Dr, Austin, TX",6707 Berkman Dr   Unit 120,Austin,TX,78723,,,,,"{'latitude': 30.319893, 'longitude': -97.68857}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,The Nest Apartments,True,True,1008621224.0,"[{'price': '$950+', 'beds': '0'}, {'price': '$1,150+', 'beds': '1'}]",,,
30.198341_rrc2*-rrc_97.77713,30.198341_rrc2*-rrc_97.77713,2wy57203mqadj,https://photos.zillowstatic.com/fp/f8d143543344abe86f434dde079ff58b-p_e.jpg,True,/b/soco-apartments-austin-tx-5XhtBw/,FOR_RENT,SoCo Apartments,,,,"6300 S Congress Ave, Austin, TX",6300 S  Congress Ave  # 706,Austin,TX,78745,,,,,"{'latitude': 30.198341, 'longitude': -97.77713}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,False,,,,,0,,False,,,,True,,True,False,SoCo Apartments,True,True,1001414319.0,"[{'price': '$1,575+', 'beds': '1'}, {'price': '$1,537+', 'beds': '2'}, {'price': '$2,299+', 'beds': '3'}]",,,
30.321781_rrc2*-rrc_97.71938,30.321781_rrc2*-rrc_97.71938,1ep2a1nr8trex,https://photos.zillowstatic.com/fp/5cdcdbf77c836a5505355a79535437b1-p_e.jpg,True,/b/west-koenig-flats-austin-tx-65YzdY/,FOR_RENT,West Koenig Flats,,,,"5608 Avenue F, Austin, TX",5608 Avenue F Apt 247,Austin,TX,78751,,,,,"{'latitude': 30.321781, 'longitude': -97.71938}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,West Koenig Flats,True,True,1150488716.0,"[{'price': '$1,784+', 'beds': '1'}, {'price': '$2,508+', 'beds': '2'}, {'price': '$2,595+', 'beds': '3'}]",,,
30.230982_rrc2*-rrc_97.725266,30.230982_rrc2*-rrc_97.725266,ha1bqt7jsgd9,https://photos.zillowstatic.com/fp/2cadf8ba4f7c70ff2d284c0a2ffb71b3-p_e.jpg,True,/b/trio-austin-tx-5XhsvH/,FOR_RENT,Trio,,,,"2317 S Pleasant Valley Rd, Austin, TX",2317 S  Pleasant Valley Rd   Apt 512-1,Austin,TX,78741,,,,,"{'latitude': 30.230982, 'longitude': -97.725266}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Trio,True,True,1001413650.0,"[{'price': '$1,095+', 'beds': '1'}, {'price': '$1,557+', 'beds': '2'}]",,,
30.282427_rrc2*-rrc_97.70468,30.282427_rrc2*-rrc_97.70468,fq5mbc50p9x8,https://photos.zillowstatic.com/fp/9040058c42c93efc2bc933ee376dd61e-p_e.jpg,True,/b/platform-austin-tx-BT7cfX/,FOR_RENT,Platform,,,,"2823 E Martin Luther King Blvd, Austin, TX",2823 E  Martin Luther King Blvd # 421,Austin,TX,78702,,,,,"{'latitude': 30.282427, 'longitude': -97.70468}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Platform,True,True,2393054284.0,"[{'price': '$1,511+', 'beds': '0'}, {'price': '$1,742+', 'beds': '1'}, {'price': '$2,220+', 'beds': '2'}]",,,
